temp,humid,co2,voc,pm25
21.38,27.01,489,111,22
21.42,27.03,487,114,22
21.36,26.95,493,116,24
21.38,26.97,498,119,24
21.35,27.08,496,130,25
21.36,26.98,497,129,26
21.36,27.01,497,136,26
21.36,26.99,502,139,26
21.36,27.15,502,147,27
21.35,26.94,504,140,26
21.36,27.01,500,133,29
21.36,26.99,500,134,27
21.32,27.05,502,142,27
21.3,26.98,503,135,28
21.28,26.97,503,135,27
21.29,27.04,505,132,27
21.32,27.1,504,132,29
21.33,27.0,502,135,28
21.23,27.07,506,137,27
21.32,27.06,507,134,29
21.21,27.4,504,133,29
21.26,27.25,501,132,29
21.3,27.21,504,129,31
21.3,27.14,505,127,28
21.29,27.07,509,128,31
21.33,27.1,505,120,28
21.32,27.03,505,117,28
21.25,27.03,505,116,30
21.26,26.93,503,117,27
21.25,27.07,500,116,28
21.25,26.99,497,106,27
21.33,26.99,501,109,28
21.23,26.97,502,108,29
21.28,26.95,503,102,29
21.16,27.22,504,100,27
21.19,27.25,503,106,29
21.28,27.0,504,100,30
21.29,27.16,504,97,32
21.29,27.17,506,96,30
21.28,27.18,505,96,32
21.28,27.15,506,101,29
21.25,27.2,504,94,30
21.28,27.25,508,102,32
21.26,27.2,511,117,31
21.06,27.6,508,122,30
21.09,28.1,509,129,29
21.19,27.57,508,137,30
21.28,27.53,515,140,28
21.15,27.8,522,140,27
21.12,28.02,518,148,27
21.22,27.61,519,165,24
21.13,28.09,528,194,24
21.26,27.9,529,211,25
21.21,27.77,533,194,25
21.25,27.75,534,199,23
21.3,27.86,539,206,23
21.33,27.81,558,223,25
21.29,28.07,586,362,25
21.29,27.86,616,346,22
21.35,27.51,608,307,20
21.35,27.43,601,285,18
21.35,27.16,588,303,20
21.25,27.8,580,286,17
21.13,27.99,580,282,21
21.23,27.93,611,280,19
21.32,27.88,603,261,21
21.36,27.42,597,251,19
21.13,27.96,592,221,18
21.19,28.14,598,224,18
21.25,27.63,595,190,17
21.26,27.38,596,181,17
21.36,27.15,613,170,16
21.28,27.35,599,158,13
21.33,26.81,578,149,13
21.3,26.73,566,135,12
21.28,26.84,552,133,11
21.32,26.8,546,123,12
21.32,27.14,562,128,10
21.3,27.06,562,118,10
21.23,26.97,556,111,9
21.33,26.88,549,106,8
21.28,27.18,540,104,7
21.28,27.13,528,105,7
21.26,27.22,527,102,6
21.39,26.76,537,99,6
21.36,26.66,543,85,4
21.5,27.01,551,86,4
21.63,27.11,606,93,4
21.62,32.17,605,87,47
21.5,34.49,608,90,67
21.46,35.73,604,95,90
21.45,36.45,591,98,107
21.38,39.31,581,98,142
21.45,40.3,575,99,154
21.49,41.77,584,101,182
21.56,41.41,601,107,175
21.6,42.19,624,110,187
21.57,42.12,621,110,193
21.57,41.97,618,106,189
21.28,43.13,601,102,201
21.3,43.89,585,102,216
21.28,44.34,577,98,230
21.23,44.9,567,94,239
21.22,45.94,555,105,256
21.18,46.79,544,107,258
21.15,46.66,542,108,258
21.16,46.8,542,107,255
21.09,47.51,539,109,261
21.08,47.78,537,110,270
21.05,47.89,530,110,273
21.01,48.41,523,105,272
21.1,40.66,522,112,170
21.21,36.35,513,101,107
21.18,34.32,509,95,117
21.21,33.75,507,131,100
21.19,33.62,509,150,89
21.21,33.37,515,166,96
21.18,33.36,521,205,168
21.18,33.3,520,220,153
21.22,33.01,521,230,139
21.23,33.11,524,228,126
21.23,32.88,529,236,104
21.23,32.59,528,237,92
21.36,37.83,533,211,146
21.29,40.5,580,224,176
21.3,42.09,576,213,192
21.35,43.02,596,237,203
21.38,44.36,599,247,218
21.46,45.16,609,248,228
21.5,45.73,619,253,249
21.5,46.26,625,241,244
21.46,46.4,671,234,258
21.5,46.59,656,214,257
21.48,46.42,708,218,252
21.57,46.01,654,211,249
21.6,45.81,641,207,252
21.52,45.9,639,199,243
21.59,46.04,635,189,254
21.52,46.05,636,193,260
21.53,46.51,632,182,257
21.63,46.44,631,178,253
21.53,46.18,627,171,250
21.54,46.38,635,167,248
21.5,46.17,624,166,255
21.45,46.37,623,156,248
21.5,45.83,617,160,249
21.39,46.27,611,156,247
21.35,47.04,607,154,263
21.25,47.0,584,154,255
21.5,45.69,569,146,243
21.5,45.82,565,146,250
21.43,45.76,563,146,249
21.49,45.0,569,142,241
21.49,45.03,657,151,230
21.54,44.82,598,145,233
21.56,45.48,585,143,245
21.64,44.92,613,141,241
21.62,45.24,586,138,239
21.59,44.92,638,141,237
21.63,44.85,605,137,245
21.69,44.24,582,138,229
21.59,44.46,584,141,245
21.54,44.76,579,138,241
21.66,44.87,607,137,237
21.64,46.56,594,131,256
21.76,45.14,670,160,221
21.66,45.55,705,151,210
21.73,44.92,711,152,224
21.67,46.15,714,154,236
21.52,46.44,697,148,231
21.69,48.14,690,152,269
21.82,48.54,691,177,279
21.7,49.05,695,221,295
21.69,50.48,691,227,321
21.54,49.75,679,257,291
21.42,49.78,689,246,287
21.57,47.82,736,253,251
21.72,47.09,755,249,242
21.66,39.31,751,231,134
21.6,37.34,746,221,104
21.63,36.03,719,190,84
21.59,35.96,705,211,79
21.63,35.9,701,216,66
21.62,35.67,700,213,63
21.54,35.19,693,190,52
21.64,34.94,683,201,45
21.56,34.42,677,203,42
21.59,34.19,670,178,38
21.56,34.37,671,165,35
21.59,34.19,668,200,31
21.6,33.87,681,217,30
21.52,33.75,681,221,29
21.66,34.08,686,221,25
21.85,33.36,869,219,23
21.9,32.54,795,219,26
21.96,32.23,763,200,22
22.0,31.77,746,194,20
22.07,31.4,821,181,19
22.13,30.99,732,178,19
22.03,31.35,762,162,18
22.13,32.32,745,184,17
22.26,32.53,767,184,28
22.26,32.16,778,173,25
22.28,32.0,777,165,25
22.28,31.95,838,166,23
22.34,31.53,796,166,22
22.41,31.52,829,157,25
22.46,31.78,809,165,25
22.37,31.68,805,153,26
22.65,31.16,814,150,26
22.47,30.97,870,151,27
22.27,31.37,843,145,26
22.39,30.85,831,140,25
22.51,30.29,797,132,25
22.46,30.54,784,143,23
22.48,30.31,784,139,23
22.5,30.18,773,139,24
22.5,30.25,783,142,25
22.54,29.97,774,137,25
22.55,29.87,770,133,24
22.6,29.8,768,130,27
22.57,30.2,773,142,24
22.55,29.87,764,142,26
22.65,29.5,776,144,24
22.7,29.54,781,152,21
22.57,29.96,785,174,21
22.57,29.17,771,189,21
22.53,29.27,736,179,25
22.6,28.99,721,165,24
22.47,28.91,720,160,27
22.47,28.96,737,154,29
22.4,29.04,838,185,28
22.4,28.88,719,144,29
22.4,28.77,700,142,30
22.36,28.84,794,167,32
22.41,28.72,711,135,32
22.44,28.56,719,134,30
22.48,28.38,765,145,29
22.33,28.39,697,263,30
22.39,28.18,666,143,29
22.3,28.1,677,144,28
22.16,27.95,649,144,25
22.13,27.82,634,141,26
22.04,27.99,626,134,26
22.01,27.76,614,132,24
21.97,27.56,599,119,25
21.95,27.48,591,118,24
21.89,27.48,583,114,21
21.74,27.61,570,117,25
21.82,27.39,567,112,25
21.74,27.28,552,109,22
21.72,27.24,544,104,20
21.73,26.92,533,107,19
21.72,26.72,524,97,19
21.69,26.63,520,98,16
21.64,26.59,517,101,18
21.67,26.47,511,94,16
21.52,26.81,505,94,16
21.52,26.59,501,99,19
21.57,26.58,502,108,18
21.49,26.7,501,111,18
21.48,26.57,507,123,19
21.56,26.46,506,119,19
21.5,26.49,503,127,20
21.53,26.52,507,139,19
21.49,26.46,506,151,20
21.52,26.45,503,151,21
21.5,26.39,506,153,19
21.45,26.43,510,161,22
21.45,26.33,503,171,23
21.46,26.34,504,171,22
21.43,26.4,505,190,26
21.43,26.25,504,184,24
21.46,26.17,501,185,24
21.39,26.28,509,180,23
21.39,26.33,505,182,24
21.33,26.29,507,201,25
21.43,26.28,507,198,25
21.4,26.14,505,215,25
21.38,26.12,502,216,26
21.39,26.05,503,224,28
21.32,26.44,505,217,25
21.36,26.21,503,220,26
21.35,26.21,507,228,28
21.39,26.07,506,245,27
21.33,26.19,501,265,26
21.3,25.97,506,271,26
21.38,25.86,500,287,26
21.32,25.99,501,277,27
21.33,26.01,502,286,26
21.36,25.85,503,265,27
21.28,25.86,499,262,28
21.35,25.71,501,268,27
21.35,25.64,500,253,28
21.35,25.73,496,245,27
21.32,25.65,495,234,28
21.32,25.61,495,241,29
21.28,25.66,499,224,28
21.29,25.66,504,249,28
21.3,25.55,508,239,30
21.22,25.63,505,226,31
21.29,25.55,506,240,30
21.26,25.48,502,230,30
21.28,25.5,502,219,31
21.26,25.49,505,215,29
21.29,25.36,504,199,31
21.29,25.51,507,202,31
21.25,25.35,513,204,32
21.21,25.42,512,185,31
21.18,25.43,511,186,32
21.25,25.23,509,178,32
21.28,25.26,505,166,32
21.28,25.29,504,169,33
21.25,25.19,501,161,32
21.3,25.16,502,154,34
21.28,25.18,504,154,35
21.21,25.24,506,143,34
21.3,25.16,508,144,33
21.25,25.26,508,144,33
21.22,25.15,513,145,32
21.26,25.14,506,139,33
21.23,25.23,504,131,32
21.25,25.17,507,142,31
21.25,25.17,508,135,32
21.22,25.12,507,133,31
21.22,25.04,507,133,31
21.23,25.2,504,134,31
21.21,25.15,504,135,32
21.19,25.05,504,128,31
21.1,25.2,502,126,30
21.12,25.32,512,127,30
21.21,25.42,517,186,30
21.01,25.78,516,203,30
21.08,25.68,520,221,29
21.13,25.49,526,225,25
21.15,25.64,532,237,27
21.23,25.38,530,254,26
21.15,25.68,529,254,25
21.21,25.86,539,368,28
21.22,26.05,547,344,25
21.13,26.12,558,413,27
21.12,26.47,579,553,25
21.1,25.98,603,437,24
21.28,25.98,596,370,20
21.1,26.0,583,338,21
21.13,25.79,575,331,20
21.25,25.69,568,297,19
21.19,25.75,563,277,20
21.23,25.51,555,274,18
21.26,25.73,554,242,19
21.19,25.53,547,223,18
21.19,26.22,549,220,17
21.23,25.92,553,221,20
21.18,26.18,564,343,18
21.33,26.16,596,281,20
21.3,26.12,598,231,18
21.36,25.86,597,203,16
21.36,25.86,581,177,17
21.32,25.48,561,161,18
21.3,25.26,539,152,18
21.32,25.51,537,136,18
21.32,30.84,543,145,66
21.38,32.65,548,151,80
21.39,33.59,556,149,92
21.28,35.92,556,152,126
21.39,36.01,555,153,141
21.35,37.3,553,148,162
21.32,38.21,546,152,179
21.29,37.98,539,148,187
21.29,38.67,548,140,190
21.22,39.76,554,138,206
21.23,40.5,544,136,218
21.26,40.56,535,127,225
21.25,40.66,530,133,218
21.36,40.42,546,136,219
21.45,40.1,568,143,205
21.48,39.69,581,145,195
21.43,39.39,594,143,184
21.42,39.98,608,146,195
21.33,36.94,600,135,159
21.45,30.87,561,107,88
21.56,37.5,587,127,159
21.63,37.7,588,120,156
21.64,37.85,583,137,159
21.66,37.86,580,116,160
21.76,37.94,673,132,162
21.63,37.82,600,117,157
21.77,37.74,588,114,161
21.72,37.95,593,110,163
21.76,37.74,586,111,162
21.8,37.23,577,107,153
21.74,37.44,577,104,158
21.79,37.36,587,103,156
21.72,37.34,571,95,155
21.63,37.73,568,103,154
21.76,37.48,624,102,156
21.73,37.59,689,112,159
21.79,37.78,622,98,163
21.72,37.58,584,97,161
21.77,37.34,579,101,161
21.66,38.23,576,97,160
21.79,37.46,577,100,154
21.72,37.27,566,98,154
21.62,38.9,566,101,170
21.53,38.2,558,95,167
21.48,38.04,544,85,165
21.48,38.84,533,88,181
21.53,39.52,527,87,191
21.59,40.97,617,115,212
21.54,41.56,569,98,208
21.76,41.3,572,101,213
21.73,42.74,583,107,215
21.69,42.81,669,114,213
21.73,43.06,691,124,222
21.76,43.25,651,123,225
21.64,44.31,627,123,234
21.63,45.13,605,117,242
21.6,45.82,593,127,250
21.57,46.35,577,132,256
21.63,46.31,598,139,249
21.69,46.2,615,139,254
21.69,45.89,597,145,247
21.53,46.69,597,144,267
21.52,46.69,582,147,262
21.6,46.81,570,142,278
21.69,46.95,573,154,280
21.76,46.59,596,155,280
21.72,46.51,705,157,282
21.73,46.11,609,145,271
21.67,36.58,575,142,146
21.74,34.05,559,123,113
21.83,33.32,562,115,99
21.86,32.2,538,110,92
21.87,31.58,522,102,85
21.93,30.89,511,98,75
21.92,30.17,520,96,67
22.0,29.76,514,82,59
22.09,29.31,515,89,54
21.93,31.5,518,85,50
22.06,28.25,559,79,45
22.16,27.93,532,70,41
22.14,27.83,516,65,38
22.11,27.47,523,74,35
22.07,27.24,519,77,33
22.04,26.97,516,67,30
21.96,26.97,521,70,27
21.99,26.64,529,65,24
21.89,26.54,516,59,23
21.87,26.36,508,54,22
21.8,26.36,496,50,21
21.76,26.27,489,48,18
21.8,26.09,482,48,16
21.66,26.32,469,46,15
21.69,25.92,464,40,14
21.66,25.77,456,41,12
21.64,25.63,451,41,11
21.63,25.5,447,44,12
21.56,25.58,441,37,10
21.53,25.39,437,28,9
21.4,26.26,448,41,9
21.49,26.43,494,48,8
21.38,27.13,526,52,10
21.46,26.59,528,58,11
21.54,26.91,530,69,24
21.59,27.74,540,91,26
21.6,28.17,541,99,29
21.62,28.14,558,116,26
21.49,28.11,566,114,29
21.46,27.6,575,107,19
21.57,27.93,598,102,16
21.52,27.65,608,101,15
21.5,28.16,617,196,13
21.45,27.94,621,145,13
21.52,28.05,624,136,11
21.57,27.86,608,121,9
21.4,27.86,596,114,8
21.46,27.45,591,103,7
21.32,27.85,592,100,6
21.38,27.7,592,94,6
21.3,27.49,593,95,5
21.3,27.46,587,93,5
21.29,27.09,583,85,5
21.33,27.41,576,89,5
21.29,27.43,571,84,4
21.42,26.96,575,84,5
21.35,27.15,570,88,4
21.57,26.7,576,78,4
21.49,27.19,579,72,3
21.38,26.65,586,72,4
21.5,27.29,588,71,3
21.72,26.45,599,73,3
21.83,26.38,647,86,3
21.92,27.22,661,84,4
22.11,27.95,707,94,3
22.13,28.44,726,97,4
22.27,28.18,879,109,4
22.34,27.91,799,97,3
22.43,27.83,780,104,3
22.54,27.77,782,98,3
22.53,27.65,783,98,3
22.58,27.62,805,102,2
22.4,27.79,835,88,3
22.67,26.89,828,87,4
22.46,27.13,808,92,2
22.63,26.33,800,90,3
22.67,26.71,779,92,2
22.7,26.41,784,88,2
22.7,25.94,848,81,2
22.74,25.56,767,72,4
22.64,25.69,717,64,5
22.7,25.56,733,64,8
22.67,25.52,691,56,7
22.71,25.47,731,60,9
22.77,25.1,688,52,9
22.77,25.11,681,53,10
22.75,25.01,655,43,11
22.63,25.11,700,45,11
22.67,24.98,647,42,11
22.55,25.03,638,41,13
22.48,25.06,622,45,14
22.53,25.1,670,41,16
22.67,24.71,643,36,13
22.61,24.87,643,30,14
22.5,24.89,622,29,17
22.41,24.98,607,31,16
22.34,24.91,598,30,14
22.23,24.97,590,29,13
22.14,24.93,575,29,14
22.11,24.84,570,25,13
22.09,24.75,558,25,13
22.06,24.78,546,25,13
21.99,24.73,535,25,12
21.9,24.74,529,26,11
21.9,24.69,527,22,12
21.9,24.64,522,25,12
21.9,24.64,514,24,13
21.83,24.53,511,20,12
21.79,24.64,504,20,13
21.76,24.65,504,21,13
21.73,24.59,504,20,12
21.73,24.57,504,22,15
21.67,24.52,503,26,13
21.59,24.72,501,29,15
21.66,24.73,508,24,16
21.63,24.57,497,34,17
21.62,24.64,489,26,17
21.62,24.73,489,30,15
21.62,24.63,486,32,16
21.56,24.65,484,32,17
21.54,24.7,482,31,18
21.53,24.75,480,35,17
21.53,24.73,482,40,18
21.52,24.89,482,40,21
21.5,24.95,487,45,20
21.5,24.91,488,39,20
21.42,24.91,491,47,21
21.35,24.92,489,44,22
21.43,24.92,489,45,23
21.43,24.97,482,52,22
21.43,24.85,487,41,23
21.35,24.99,486,46,24
21.39,24.95,486,49,23
21.42,24.88,490,51,24
21.35,25.02,485,49,25
21.4,24.95,488,54,27
21.33,25.08,491,55,26
21.38,24.9,495,58,25
21.42,24.85,494,60,27
21.32,25.12,490,59,28
21.4,24.91,493,58,29
21.36,25.02,498,60,30
21.23,25.12,500,65,29
21.32,25.1,499,66,28
21.33,25.07,498,62,30
21.3,25.1,499,62,27
21.28,25.04,489,69,29
21.28,25.11,495,69,28
21.32,25.04,491,66,29
21.25,25.16,491,74,30
21.35,24.93,494,74,27
21.25,25.01,498,82,31
21.28,24.9,497,75,28
21.3,24.9,492,78,29
21.26,24.89,492,81,29
21.28,24.87,489,81,30
21.28,24.82,491,72,29
21.29,24.92,491,80,30
21.21,24.99,493,77,30
21.26,24.86,498,75,31
21.25,24.85,500,78,29
21.23,24.95,499,78,30
21.23,24.88,497,77,32
21.28,24.86,497,86,30
21.19,24.91,499,84,33
21.28,24.94,501,98,29
21.22,25.0,501,104,32
21.25,24.95,494,98,31
21.25,24.8,493,99,30
21.26,24.8,491,105,28
21.22,24.87,490,100,30
21.23,24.93,492,98,31
21.23,24.9,492,93,33
21.28,24.85,495,90,30
21.29,24.85,493,97,29
21.26,24.93,494,90,31
21.23,24.87,492,87,30
21.19,25.06,492,84,31
21.25,25.02,491,90,31
21.15,25.42,502,101,29
21.15,25.35,508,111,30
21.25,25.2,515,103,28
21.29,25.03,516,108,26
21.25,25.15,519,127,25
21.28,24.89,520,137,25
21.23,25.07,524,150,26
21.18,25.46,528,158,26
21.21,25.6,537,190,25
21.3,25.57,550,174,26
21.26,25.7,578,166,23
21.32,25.42,602,164,23
21.28,25.35,601,157,22
21.36,24.9,585,163,21
21.35,25.04,573,161,20
21.33,25.14,563,157,22
21.36,24.86,562,155,21
21.33,24.84,566,145,20
21.39,24.66,554,139,17
21.26,24.68,555,130,17
21.39,24.45,547,120,15
21.36,24.56,539,116,15
21.38,24.18,539,108,16
21.35,24.17,533,102,14
21.36,24.06,526,96,15
21.32,24.08,525,87,14
21.39,23.93,527,80,14
21.48,24.04,524,82,13
21.39,24.65,571,90,14
21.49,24.66,601,92,15
21.45,24.72,609,82,16
21.53,24.08,592,72,14
21.5,24.16,580,60,15
21.45,24.07,561,55,17
21.52,23.84,538,52,15
21.49,23.79,525,50,17
21.39,23.92,514,42,14
21.42,24.07,516,45,16
21.43,24.04,516,44,15
21.42,23.86,506,37,15
21.39,24.27,500,33,19
21.38,25.24,500,40,23
21.49,25.63,492,48,24
21.43,25.8,497,44,22
21.43,25.53,499,45,20
21.42,25.31,500,47,19
21.43,24.99,507,41,17
21.43,24.97,504,38,15
21.45,24.79,510,38,14
21.38,24.78,518,31,13
21.38,24.46,511,31,13
21.36,24.36,502,33,12
21.4,24.33,499,42,11
21.4,24.39,497,38,10
21.4,24.16,496,38,9
21.4,24.13,497,42,9
21.36,24.03,497,42,8
21.38,24.38,505,57,8
21.43,24.11,506,50,7
21.42,24.07,506,47,7
21.42,23.95,499,48,6
21.36,23.84,490,42,6
21.54,28.72,497,44,37
21.46,31.19,520,45,60
21.48,32.58,540,51,85
21.52,33.78,560,56,101
21.48,34.94,574,67,116
21.64,34.93,566,61,124
21.67,35.25,565,63,131
21.77,35.73,561,62,143
21.57,35.97,570,66,149
21.64,35.93,575,63,148
21.53,35.96,657,75,153
21.49,36.53,584,57,156
21.67,36.62,563,65,167
21.64,36.45,569,66,154
21.42,37.81,602,63,177
21.38,37.42,557,62,177
21.36,37.92,533,63,176
21.28,38.05,515,59,189
21.4,37.68,511,62,182
21.52,37.05,506,59,173
21.53,36.82,594,68,173
21.39,38.16,568,56,185
21.08,35.43,532,62,141
21.18,39.1,518,62,199
21.33,40.52,508,68,215
21.32,41.83,503,75,240
21.25,43.63,500,74,252
21.26,43.95,495,86,263
21.26,44.46,495,96,291
21.28,45.16,494,119,327
21.19,45.63,493,133,327
21.18,46.19,493,150,324
21.08,46.33,492,155,316
21.08,46.59,492,162,317
21.03,46.67,489,176,317
20.96,47.4,488,194,309
20.94,46.92,486,187,300
20.95,47.05,483,180,294
20.84,47.45,482,186,310
20.94,48.12,483,193,326
21.06,43.62,483,193,269
21.16,34.82,489,196,142
21.3,33.49,496,199,119
21.35,32.26,590,195,115
21.4,31.44,557,181,103
21.43,30.5,525,158,89
21.5,29.37,579,151,77
21.64,29.02,518,143,71
21.63,28.2,541,136,60
21.72,27.76,524,125,56
21.73,27.39,524,127,50
21.89,26.65,552,115,42
21.87,25.95,514,110,39
21.74,26.19,498,105,35
21.73,26.54,542,111,34
21.7,26.06,545,106,33
21.69,26.15,536,118,111
21.7,25.67,538,147,140
21.7,25.12,533,142,113
21.74,24.97,524,138,96
21.74,24.94,534,123,86
21.83,24.57,537,119,66
21.86,24.39,547,106,61
21.9,24.42,549,102,54
21.9,24.57,559,104,48
21.9,24.81,568,109,43
21.86,25.16,578,110,39
21.76,24.8,597,103,34
21.86,25.21,643,100,31
21.73,25.55,655,99,28
21.92,24.99,685,103,25
21.86,24.65,739,112,22
21.83,24.34,709,104,22
21.79,24.03,668,93,18
21.74,23.94,638,88,15
21.76,23.64,611,82,16
21.72,23.55,592,77,13
21.52,24.58,585,82,12
21.56,25.26,634,80,12
21.6,25.57,643,83,12
21.62,24.47,639,79,9
21.62,24.26,630,79,9
21.64,24.61,615,88,11
21.64,24.63,616,99,12
21.82,24.04,621,99,11
21.9,23.65,621,97,9
21.85,23.66,616,89,8
21.83,23.93,628,92,7
21.79,24.07,633,97,8
21.79,24.09,632,94,6
21.74,24.05,622,87,7
21.69,24.41,624,93,6
21.67,24.32,621,90,6
21.72,24.04,615,89,4
21.72,24.13,613,85,4
21.52,24.52,609,84,4
21.6,24.61,600,81,4
21.7,25.28,592,72,4
21.67,26.24,627,85,4
21.77,25.37,660,97,3
21.76,24.96,642,85,5
21.73,24.74,620,85,3
21.73,24.38,602,72,3
21.67,24.23,586,67,3
21.64,23.96,566,68,3
21.64,23.77,548,57,3
21.63,23.59,537,59,3
21.64,23.52,529,56,2
21.63,23.96,517,51,3
21.56,24.37,518,81,3
21.52,24.58,516,118,2
21.57,24.61,527,111,2
21.53,24.69,534,106,2
21.52,24.68,539,115,2
21.5,24.28,537,143,2
21.6,23.94,544,198,2
21.57,23.63,550,205,3
21.59,23.72,550,212,3
21.5,23.91,557,240,3
21.63,24.08,569,233,4
21.77,23.58,582,221,3
21.82,23.6,595,233,4
21.99,23.73,694,254,3
22.01,23.53,627,246,4
22.1,23.27,606,241,8
22.16,23.72,596,225,8
22.16,23.6,605,236,7
22.17,23.1,601,227,10
22.2,22.89,586,189,10
22.16,22.94,580,183,12
22.2,22.95,584,208,13
22.21,22.77,580,186,13
22.19,22.92,577,191,15
22.24,22.75,581,194,14
22.36,22.53,594,170,16
22.3,22.54,580,164,17
22.31,22.39,575,166,19
22.36,22.38,574,160,18
22.28,22.42,574,158,18
22.33,22.3,573,155,20
22.24,22.33,575,150,21
21.99,22.5,573,148,18
21.92,22.46,565,158,15
21.95,22.26,562,142,16
21.8,22.29,550,148,15
21.8,22.16,544,134,16
21.77,22.06,538,142,17
21.7,22.05,529,128,16
21.73,21.96,527,130,15
21.72,21.96,523,134,16
21.64,21.93,519,127,18
21.62,21.97,518,131,18
21.63,21.88,514,135,19
21.48,21.98,510,128,18
21.53,21.85,511,125,19
21.53,21.85,507,123,19
21.53,21.94,503,131,21
21.49,21.98,505,134,21
21.45,22.04,510,135,23
21.43,22.1,509,148,25
21.43,22.16,503,145,27
21.39,22.24,498,148,29
21.4,22.31,502,154,28
21.39,22.35,504,153,27
21.38,22.42,502,151,30
21.38,22.39,497,159,28
21.32,22.42,494,156,29
21.35,22.45,495,155,29
21.35,22.46,492,152,29
21.29,22.57,494,146,29
21.3,22.58,495,146,31
21.29,22.7,493,148,31
21.28,22.64,492,144,32
21.3,22.63,495,144,31
21.19,22.69,498,155,34
21.23,22.81,491,145,31
21.23,22.79,493,151,34
21.22,22.71,494,148,34
21.26,22.76,497,142,34
21.19,22.8,493,136,34
21.25,22.76,494,142,31
21.23,22.73,497,138,33
21.23,22.79,500,137,32
21.21,22.77,495,136,33
21.25,22.68,497,135,32
21.21,22.63,497,129,31
21.15,22.6,496,135,30
21.19,22.49,492,133,32
21.15,22.51,490,135,32
21.15,22.45,489,139,30
21.16,22.41,492,145,31
21.15,22.45,489,140,31
21.12,22.54,493,138,32
21.18,22.49,495,142,32
21.09,22.63,499,139,34
21.1,22.66,499,140,35
21.12,22.63,498,144,32
21.13,22.63,496,146,33
21.13,22.59,500,164,34
21.13,22.64,500,149,33
21.09,22.7,501,161,33
21.12,22.65,499,158,32
21.13,22.68,497,148,33
21.15,22.65,501,154,33
21.13,22.75,500,153,33
21.12,22.76,498,145,32
21.13,22.84,497,149,33
21.13,22.88,500,153,34
21.1,22.95,500,150,34
20.94,23.11,501,154,34
21.1,23.02,500,149,35
21.1,23.04,499,145,35
21.02,23.16,504,150,35
21.12,23.08,498,142,31
21.08,23.09,496,140,36
21.15,23.06,496,141,33
21.12,23.19,493,137,34
21.12,23.12,498,133,34
21.12,23.12,497,129,33
21.18,23.15,495,124,34
21.12,23.03,493,124,34
21.1,23.07,491,115,33
21.09,23.06,496,114,34
21.12,23.03,494,112,34
21.12,23.05,495,112,35
21.1,23.03,494,111,34
21.08,23.1,495,112,35
21.09,23.09,493,106,35
21.08,23.4,498,107,36
21.02,23.5,517,109,34
21.06,23.36,527,106,34
21.06,23.27,517,104,35
20.96,23.32,508,95,35
21.09,23.21,504,99,34
21.1,23.06,498,90,33
21.05,23.12,491,80,33
21.08,23.01,489,79,32
21.06,22.98,488,78,34
21.03,23.07,482,77,33
21.09,23.09,483,77,31
21.09,22.93,481,76,32
21.05,22.97,487,74,32
20.99,23.02,488,74,30
20.96,22.96,485,80,29
21.08,22.98,487,85,29
21.06,23.01,488,91,28
21.13,23.19,490,101,27
21.03,23.01,499,96,27
21.05,22.88,505,92,28
21.1,22.85,500,86,25
21.1,23.24,512,92,27
21.1,22.97,517,89,24
21.09,22.97,519,79,20
21.12,22.72,517,75,21
21.08,22.64,508,71,20
21.09,22.45,501,67,19
21.01,22.55,500,63,18
21.02,22.45,498,59,19
21.09,22.33,494,51,19
21.06,22.42,491,53,18
21.08,22.39,492,48,18
21.06,22.39,495,48,19
21.05,22.36,491,44,20
21.06,22.41,494,44,19
21.12,22.6,493,51,19
21.03,22.66,494,55,21
21.05,22.88,506,101,21
21.18,22.59,510,88,18
21.21,22.68,506,81,18
21.25,23.42,513,77,20
21.19,24.03,515,65,19
21.15,23.82,509,70,18
21.16,23.85,509,68,19
21.22,23.71,503,60,17
21.13,23.93,501,60,19
21.25,24.21,507,53,21
21.26,23.92,511,54,20
21.22,24.28,513,55,18
21.26,24.16,523,52,18
21.29,24.89,531,61,20
21.3,25.37,539,77,24
21.33,25.54,543,79,31
21.33,26.0,550,88,27
21.26,26.21,549,79,26
21.38,25.87,557,83,24
21.33,25.65,560,74,25
21.32,25.57,560,66,22
21.39,25.39,556,67,25
21.38,25.71,560,74,501
21.35,27.01,560,129,690
21.4,27.44,561,136,638
21.36,27.59,563,143,529
21.39,28.0,566,150,460
21.4,28.39,569,166,402
21.45,28.53,568,163,354
21.43,28.67,560,170,316
21.42,28.88,560,179,289
21.39,29.28,563,188,255
21.42,29.47,566,218,229
21.48,29.93,572,245,248
21.48,30.18,576,323,220
21.4,30.32,571,352,189
21.46,31.37,573,386,161
21.5,31.11,573,361,141
21.49,31.01,572,350,130
21.48,31.4,580,368,118
21.45,30.76,584,346,96
21.45,30.46,573,359,85
21.46,29.97,561,349,74
21.28,29.67,561,334,67
21.49,30.28,569,348,63
21.6,31.02,588,365,54
21.64,30.58,614,362,51
21.67,31.18,621,392,51
21.59,31.34,623,355,44
21.53,31.19,632,358,43
21.48,31.03,634,335,43
21.63,30.25,642,315,41
21.7,29.74,635,296,34
21.64,28.3,649,261,31
21.67,28.15,618,259,27
21.67,27.63,598,238,25
21.6,27.12,575,226,24
21.64,26.83,559,209,20
21.62,26.31,543,200,19
21.57,26.0,528,175,16
21.57,25.69,515,164,14
21.57,25.31,508,159,14
